source,artifact_kind,columns,missing_formal_columns,probability_status,raw_bwer_status,standardised_bwer_status,selective_bwer_status,conformal_bwer_status,inference_status,recommended_action,protocol_hash
outputs\test_fmow_cli_compare_9b098589e04f457d9b3d0d1caebd8864\run\predictions.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_9b098589e04f457d9b3d0d1caebd8864\run_copy\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_9b098589e04f457d9b3d0d1caebd8864\run_copy\bwer\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_9b098589e04f457d9b3d0d1caebd8864\run_copy\predictions.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run\bwer\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run\predictions.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run_copy\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run_copy\bwer\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_b5a74b56cb19405e867083f01c355603\run_copy\predictions.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_d4c4391d649a4249aaca1a1d50cb841b\run\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_d4c4391d649a4249aaca1a1d50cb841b\run\bwer\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_d4c4391d649a4249aaca1a1d50cb841b\run\predictions.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_d4c4391d649a4249aaca1a1d50cb841b\run_copy\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
outputs\test_fmow_cli_compare_d4c4391d649a4249aaca1a1d50cb841b\run_copy\bwer\audit_table.csv,selective_or_predictions,sample_id;image_id;image_path;extracted_path;dataset;task;split;label;category;class_label;prediction;predicted_category;correct;score;risk;confidence;max_probability;top5_correct;model;model_family;model_variant;input_mode;adaptation_protocol;training_budget;split_protocol;eval_scope;resolution;band_profile;metadata_provenance;timestamp;year;month;season;location_id;latitude;longitude;country;continent;un_region;region;latitude_band;unit_id;y_true;y_pred;aggregation_level;country__class_label;region__class_label;season__class_label;latitude_band__class_label;country__category;region__category;season__category;latitude_band__category,independent_unit_id;split_role;model_signature;dataset_signature;protocol_hash;metric_version,missing,recomputable,missing_balance_axis_or_risk,recomputable,missing_prediction_set_outputs,cluster_ready,upgrade_schema_or_reexport,5bda6974bb099a07027be94e584e770ef5bfe3dd17eb875b1f421a6ea51c6747
